waist,shoulder,elbow,wrist_angle,wrist_rotate,gripper,left_finger,right_finger
0.0122718,-1.89753,1.65823,0.82068,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.82068,0.0475534,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.817612,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65823,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65823,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.65977,0.817612,0.0506214,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.65977,0.817612,0.0506214,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65823,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.65977,0.817612,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0521553,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0521553,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0521553,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0521553,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65823,0.819146,0.0521553,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0521553,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.65977,0.819146,0.0521553,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0521553,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89753,1.65977,0.819146,0.0521553,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0521553,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89753,1.65977,0.819146,0.0521553,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0521553,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.817612,0.0521553,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0521553,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0521553,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.65977,0.819146,0.0521553,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.817612,0.0521553,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0521553,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.65977,0.819146,0.0521553,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.817612,0.0521553,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0521553,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.65823,0.819146,0.0521553,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0521553,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0521553,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0521553,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0521553,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.817612,0.0521553,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65823,0.819146,0.0521553,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.817612,0.0521553,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0521553,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.65977,0.819146,0.0521553,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.65977,0.817612,0.0521553,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0521553,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.817612,0.0521553,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0521553,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0521553,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.65977,0.819146,0.0521553,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.817612,0.0521553,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.65977,0.817612,0.0521553,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.817612,0.0521553,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89753,1.65977,0.817612,0.0521553,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.817612,0.0521553,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.65977,0.819146,0.0521553,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0521553,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0521553,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.65977,0.819146,0.0521553,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0521553,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0521553,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0521553,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0521553,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0521553,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0521553,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.817612,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0521553,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0506214,-0.467864,0.0141768,-0.0141768
0.0138058,-1.89907,1.65977,0.817612,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0521553,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.65977,0.819146,0.0521553,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65823,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65823,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65823,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.65977,0.817612,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.817612,0.0506214,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.65823,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0506214,-0.467864,0.0141768,-0.0141768
0.0122718,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.817612,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.817612,0.0506214,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.65977,0.817612,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.817612,0.0506214,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.65977,0.819146,0.0506214,-0.467864,0.0141768,-0.0141768
0.0138058,-1.89907,1.65977,0.817612,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.817612,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.817612,0.0506214,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.65977,0.817612,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.817612,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65823,0.817612,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.817612,0.0506214,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.817612,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65823,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.817612,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65823,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.817612,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.817612,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.817612,0.0506214,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89753,1.65977,0.817612,0.0506214,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.817612,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.817612,0.0506214,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.65977,0.817612,0.0506214,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.65977,0.817612,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65823,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.817612,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.817612,0.0506214,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.817612,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.65977,0.817612,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.817612,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.817612,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.817612,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.817612,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.65977,0.817612,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0506214,-0.467864,0.0141768,-0.0141768
0.0122718,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.817612,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.817612,0.0506214,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.817612,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89753,1.65977,0.817612,0.0506214,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.817612,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.817612,0.0506214,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.65977,0.817612,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.819146,0.0506214,-0.467864,0.0141768,-0.0141768
0.0122718,-1.89907,1.65977,0.819146,0.0506214,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.65977,0.817612,0.0506214,-0.46633,0.0141901,-0.0141901
